hcp_id,norm_email_delivered,norm_email_open_rate,norm_email_click_rate,norm_email_ctor,norm_email_recency,norm_web_content_views,norm_web_download_rate,norm_video_completion_rate,norm_avg_session_duration,norm_web_recency,norm_completed_interactions,norm_veeva_completion_rate,norm_veeva_duration,norm_veeva_recency,norm_event_attendance,norm_event_attendance_rate,norm_event_duration,norm_event_questions,norm_event_polls,norm_event_recency
HCP0342,0.9459459459459459,0.42518408,0.14741705,0.26155938,0.719008264463,0.5238095238095238,0.19565000,0E-8,0.3909699529768072,0.986111111111,0.4615384615384615,0.857143,0.4412191582002903,0.746666666667,0.3000000000000000,0.75000000,0.432719298245614,0.2222222222222222,0.1,0.837104072398
HCP0343,0.1351351351351351,0.31823287,0.31107378,0.67996374,0.636363636364,0.1428571428571429,0.07145000,0E-8,0.2913445445126325,0.847222222222,0.6153846153846154,1.000000,0.7842283502660861,0.795555555556,0.2000000000000000,0.66670000,0.5701754385964912,0.0,0.2,0.742081447964
HCP0344,0.2432432432432432,0.41956820,0.31611368,0.56663645,0.867768595041,0.2619047619047619,0.29165000,1.00000000,0.6214632979995217,0.923611111111,0.6153846153846154,0.888889,0.3306724721819061,0.840000000000,0.1000000000000000,0.25000000,0.3157894736842105,0.1111111111111111,0.0,0.190045248869
HCP0345,0.6216216216216216,0.60476725,0.40445191,0.54567090,0.909090909091,0.2142857142857143,0.40000000,1.00000000,0.549493902925002,0.958333333333,0.7692307692307692,0.833333,0.5321722302854378,0.866666666667,0.5000000000000000,1.00000000,0.5596491228070175,0.05555555555555555,0.05,0.678733031674
HCP0346,0.2702702702702703,0.55796830,0.17499650,0.25181324,0.644628099174,0.1904761904761905,0.27780000,0.75000000,0.40890252650035863,0.951388888889,0.3076923076923077,0.800000,0.7080309627479439,0.982222222222,0.3000000000000000,0.75000000,0.5116666666666666,0.2777777777777778,0.0,0.968325791855
HCP0347,0.4594594594594595,0.71995507,0.50258995,0.58760199,1.000000000000,0.6904761904761905,0.26665000,0.40000000,0.45118354985255443,0.972222222222,0.6923076923076923,1.000000,0.4274310595065312,0.946666666667,0.5000000000000000,1.00000000,0.46842105263157896,0.1111111111111111,0.3,0.837104072398
HCP0348,0.3513513513513514,0.56907525,0.23995520,0.33998187,0.834710743802,0.4523809523809524,0.32500000,0.33330000,0.49254801944687976,0.979166666667,0.2307692307692308,0.750000,0.42138364779874216,0.906666666667,0.1000000000000000,0.50000000,0.2807017543859649,0.0,0.0,0.095022624434
HCP0349,0.1081081081081081,0.38400100,0.21531569,0.41205802,0.958677685950,0.2380952380952381,0.13635000,0E-8,0.20475013947557189,0.784722222222,0.6153846153846154,0.888889,0.30914368650217705,0.888888888889,0.6000000000000000,0.85710000,0.43859649122807015,0.1111111111111111,0.4,0.873303167421
HCP0350,0.1891891891891892,0.07113441,0.04829903,0.22665458,0.702479338843,0.1190476190476190,0.50000000,0E-8,0.33454212162269864,1.000000000000,0.6923076923076923,0.900000,0.6185292694726656,0.986666666667,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0351,0.1621621621621622,0.61362785,0.44995100,0.59995467,0.917355371901,0.7142857142857143,0.30645000,0.80000000,0.6066788873834383,0.979166666667,0.5384615384615385,1.000000,0.4482341557813256,0.977777777778,0.2000000000000000,0.66670000,0.34649122807017546,0.05555555555555555,0.05,0.936651583710
HCP0352,0.1081081081081081,0.28803195,0.16155677,0.37771985,0.694214876033,0.4047619047619048,0.22220000,1.00000000,0.5680640790627242,0.895833333333,0.3846153846153846,1.000000,0.441944847605225,0.755555555556,0.1000000000000000,0.50000000,0.32456140350877194,0.0,0.0,1.000000000000
HCP0353,0.1891891891891892,0.58754524,0.33795324,0.46668178,0.859504132231,0.3809523809523810,0.26470000,0E-8,0.3690922132780744,0.951388888889,0.6923076923076923,1.000000,0.6531204644412191,0.773333333333,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0354,0.9189189189189189,0.72507176,0.47501050,0.55213055,1.000000000000,0.5000000000000000,0.31820000,1.00000000,0.5339124890412051,0.965277777778,0.7692307692307692,1.000000,0.39598451862602796,0.866666666667,0.1000000000000000,0.50000000,0.47368421052631576,0.0,0.2,0.710407239819
HCP0355,0.4594594594594595,0.52801697,0.35895282,0.53966455,0.950413223140,0.5476190476190476,0.35415000,1.00000000,0.5248665019526579,0.944444444444,0.3076923076923077,1.000000,0.42138364779874216,0.728888888889,0.3000000000000000,0.60000000,0.37429824561403513,0.16666666666666666,0.2,0.936651583710
HCP0356,0.1351351351351351,0.82665668,0.51854963,0.53966455,0.884297520661,0.5238095238095238,0.26085000,0.50000000,0.47338009085837257,0.979166666667,0.6153846153846154,0.800000,0.49032414126753754,0.844444444444,0.6000000000000000,1.00000000,0.4151754385964912,0.2777777777777778,0.15,1.000000000000
HCP0357,0.1351351351351351,0.54935729,0.41481170,0.60437443,0.652892561983,0.1666666666666667,0.18750000,0E-8,0.29429345660317213,0.888888888889,0.6923076923076923,0.818182,0.37469762941461054,0.960000000000,0.2000000000000000,1.00000000,0.3508771929824561,0.16666666666666666,0.2,0.321266968326
HCP0358,0.4054054054054054,0.59802820,0.49195016,0.66965095,1.000000000000,0.3809523809523810,0.32355000,0.66670000,0.4238064876065992,0.979166666667,0.5384615384615385,0.875000,0.5394291243347847,0.955555555556,0.3000000000000000,0.75000000,0.5789473684210527,0.0,0.15,0.968325791855
HCP0359,0.7297297297297297,0.67103457,0.68570629,0.84995467,0.991735537190,0.4761904761904762,0.26190000,1.00000000,0.5674264764485536,0.993055555556,0.3846153846153846,1.000000,0.7612481857764876,0.986666666667,0.4000000000000000,1.00000000,0.49780701754385964,0.3333333333333333,0.35,0.710407239819
HCP0360,0.8918918918918919,0.46861350,0.27999440,0.46169538,0.983471074380,0.3333333333333333,0.30000000,0.20000000,0.4285486570494939,0.944444444444,0.2307692307692308,0.750000,0.5725689404934687,0.595555555556,0.1000000000000000,0.50000000,0.3508771929824561,0.0,0.05,0.873303167421
HCP0361,0.4054054054054054,0.66541869,0.60534789,0.75555304,1.000000000000,0.5952380952380952,0.19230000,0.33330000,0.45465051406710766,1.000000000000,0.6923076923076923,0.818182,0.6076439283986454,0.995555555556,0.1000000000000000,0.50000000,0.7105263157894737,0.16666666666666666,0.05,0.904977375566
HCP0362,0.6756756756756757,0.65256458,0.41705166,0.52889846,1.000000000000,0.4047619047619048,0.30555000,0.25000000,0.8976249302622141,0.875000000000,0.8461538461538462,0.846154,0.4107402031930333,0.800000000000,0.2000000000000000,1.00000000,0.38596491228070173,0.1111111111111111,0.15,0.805429864253
HCP0363,0.2432432432432432,0.74166979,0.63222736,0.72121487,0.950413223140,0.1904761904761905,0.38890000,1.00000000,0.938192396588826,0.722222222222,0.4615384615384615,0.666667,0.2716497339138848,0.502222222222,0.5000000000000000,0.83330000,0.3684210526315789,0.3888888888888889,0.4,0.968325791855
HCP0364,0.3243243243243243,0.66354674,0.32941341,0.41205802,0.801652892562,0.6190476190476190,0.24075000,1.00000000,0.5609707499800751,0.875000000000,0.6153846153846154,0.727273,0.4978229317851959,0.977777777778,0.2000000000000000,1.00000000,0.37280701754385964,0.0,0.0,0.773755656109
HCP0365,0.2432432432432432,0.17808561,0.09029819,0.28331822,0.752066115702,0.1190476190476190,0.16665000,0E-8,0.23698892165457883,0.895833333333,0.3846153846153846,1.000000,0.5048379293662312,0.751111111111,0.5000000000000000,0.83330000,0.45964912280701753,0.0,0.15,0.904977375566
HCP0366,0.1891891891891892,0.58754524,0.43441131,0.59995467,0.983471074380,0.2857142857142857,0.23075000,0.33330000,0.7317287000876704,0.951388888889,0.4615384615384615,0.857143,0.6209482341557813,0.946666666667,0.3000000000000000,1.00000000,0.44149122807017543,0.1111111111111111,0.15,0.904977375566
HCP0367,0.2162162162162162,0.77112193,0.65336693,0.72121487,0.942148760331,0.5238095238095238,0.30435000,0.40000000,0.5757950107595442,1.000000000000,0.6153846153846154,0.727273,0.6758587324625062,0.986666666667,0.3000000000000000,0.75000000,0.432719298245614,0.1111111111111111,0.05,0.515837104072
HCP0368,0.5405405405405405,0.83651566,0.66666667,0.68687670,0.966942148760,0.6190476190476190,0.25925000,0.57140000,0.6042480274169124,0.986111111111,0.5384615384615385,0.875000,0.4274310595065312,0.973333333333,0.2000000000000000,0.66670000,0.5043859649122807,0.05555555555555555,0.4,0.773755656109
HCP0369,0.7837837837837838,0.46773992,0.30197396,0.49864007,0.801652892562,0.5952380952380952,0.23075000,0.66670000,0.6375627640073325,0.777777777778,0.1538461538461538,0.500000,0.6995645863570392,0.595555555556,0.1000000000000000,0.25000000,0.2982456140350877,0.0,0.0,0.226244343891
HCP0370,0.8378378378378378,0.11493823,0.10569789,0.41205802,0.859504132231,0.1190476190476190,0.16665000,0E-8,0.2432852474695146,0.979166666667,0.2307692307692308,1.000000,0.3144654088050314,0.484444444444,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0371,0.5135135135135135,0.34294272,0.10247795,0.21248867,0.776859504132,0.1666666666666667,0.43750000,0E-8,0.22061050450306846,0.923611111111,0.4615384615384615,0.666667,0.37639090469279146,0.977777777778,0.3000000000000000,0.42860000,0.35675438596491227,0.0,0.0,0.547511312217
HCP0372,0.6216216216216216,0.32746786,0.06215876,0.13327289,0.867768595041,0.1428571428571429,0.21430000,0E-8,0.5373794532557584,0.930555555556,0.3846153846153846,0.833333,0.4233188195452346,0.804444444444,0.1000000000000000,0.50000000,0.3157894736842105,0.0,0.05,0.773755656109
HCP0373,0.8648648648648649,0.47997005,0.23337533,0.37771985,1.000000000000,0.1666666666666667,0.43750000,0E-8,0.28297601020164187,0.590277777778,0.8461538461538462,1.000000,0.5505563618771167,0.951111111111,0.4000000000000000,1.00000000,0.36403508771929827,0.0,0.1,0.936651583710
HCP0374,0.2162162162162162,0.47997005,0.27999440,0.45330916,0.975206611570,0.4285714285714286,0.07895000,0.33330000,0.4255598947955687,0.881944444444,0.2307692307692308,1.000000,0.2017416545718433,0.782222222222,0.4000000000000000,0.80000000,0.4583333333333333,0.2777777777777778,0.3,0.968325791855
HCP0375,0.6486486486486486,0.47997005,0.33473331,0.54204442,0.909090909091,0.3095238095238095,0.32145000,0E-8,0.40571451342950504,0.972222222222,0.6923076923076923,0.750000,0.45162070633768747,0.933333333333,0.5000000000000000,0.83330000,0.3912280701754386,0.5555555555555556,0.3,0.547511312217
HCP0376,0.8648648648648649,0.59553226,0.54444911,0.74376700,0.884297520661,0.5952380952380952,0.23075000,1.00000000,0.7424483940384156,0.777777777778,0.3846153846153846,1.000000,0.7805999032414127,0.906666666667,0.7000000000000000,1.00000000,0.446140350877193,0.3333333333333333,0.85,0.742081447964
HCP0377,0.4594594594594595,0.43192312,0.17947641,0.31482321,0.909090909091,0.1666666666666667,0.37500000,1.00000000,0.636048457798677,0.631944444444,0.3076923076923077,1.000000,0.5665215287856797,0.684444444444,0.3000000000000000,1.00000000,0.3333333333333333,0.2222222222222222,0.15,0.773755656109
HCP0378,0.3513513513513514,0.53350805,0.20005600,0.29827743,0.933884297521,0.1428571428571429,0.07145000,0E-8,0.06794452857256714,0.909722222222,0.2307692307692308,1.000000,0.3628447024673439,0.688888888889,0.3000000000000000,1.00000000,0.42692982456140355,0.0,0.25,0.773755656109
HCP0379,0.8918918918918919,0.35517284,0.27999440,0.56663645,0.834710743802,0.1666666666666667,0.31250000,1.00000000,0.32609388698493663,0.944444444444,0.1538461538461538,0.400000,0.712868892114175,0.457777777778,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0380,0.2432432432432432,0.54037190,0.31611368,0.46668178,0.859504132231,0.1428571428571429,0.78570000,1.00000000,0.31362078584522196,1.000000000000,0.6923076923076923,1.000000,0.459603289791969,0.982222222222,0.2000000000000000,1.00000000,0.34649122807017546,0.0,0.1,1.000000000000
HCP0381,0.1621621621621622,0.25708224,0.25003500,0.62964642,0.867768595041,0.3333333333333333,0.33335000,0E-8,0.4172710608113493,1.000000000000,0.5384615384615385,0.875000,0.4818577648766328,0.893333333333,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0382,0.1891891891891892,0.28628479,0.04829903,0.11332729,0.710743801653,0.2619047619047619,0.29165000,1.00000000,0.35422810233521956,0.930555555556,0.3846153846153846,1.000000,0.36937590711175616,0.728888888889,0.1000000000000000,0.50000000,0.34210526315789475,0.0,0.0,0.095022624434
HCP0383,0.1081081081081081,0.47997005,0.26921462,0.43585675,0.760330578512,0.5238095238095238,0.30435000,0.50000000,0.4634574001753407,0.895833333333,0.3846153846153846,1.000000,0.6790033865505564,0.946666666667,0.3000000000000000,0.60000000,0.4151754385964912,0.0,0.4,1.000000000000
HCP0384,0.5675675675675676,0.61063272,0.39073219,0.52300544,1.000000000000,0.4047619047619048,0.19445000,0.25000000,0.6093886984936638,0.875000000000,0.6153846153846154,1.000000,0.33986453797774546,0.937777777778,0.6000000000000000,1.00000000,0.5774561403508772,0.3888888888888889,0.45,0.837104072398
HCP0385,0.8378378378378378,0.20916011,0.02645947,0.07558930,0.983471074380,0.1904761904761905,0.16665000,0E-8,0.2787518928827608,0.951388888889,0.4615384615384615,1.000000,0.6008708272859217,0.791111111111,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0386,0.3243243243243243,0.47997005,0.41173177,0.66659112,1.000000000000,0.2380952380952381,0.27275000,1.00000000,0.4754522993544273,0.930555555556,0.6923076923076923,0.900000,0.5024189646831156,0.964444444444,0.1000000000000000,0.50000000,0.4298245614035088,0.0,0.0,0.805429864253
HCP0387,0.1351351351351351,0.45688257,0.15553689,0.26155938,0.917355371901,0.2857142857142857,0.23075000,0.50000000,0.46489200605722486,0.930555555556,0.3846153846153846,1.000000,0.7951136913401065,0.982222222222,0.3000000000000000,1.00000000,0.3830701754385965,0.16666666666666666,0.15,0.710407239819
HCP0388,0.9189189189189189,0.52452265,0.30001400,0.45330916,0.991735537190,0.5238095238095238,0.17390000,1.00000000,0.5988682553598471,0.951388888889,0.3846153846153846,0.714286,0.6243347847121432,0.817777777778,0.1000000000000000,0.50000000,0.2807017543859649,0.05555555555555555,0.0,0.289592760181
HCP0389,0.7567567567567568,0.50492949,0.19599608,0.30507706,0.942148760331,0.0952380952380952,0.30000000,0E-8,0.3170877500597753,0.826388888889,0.7692307692307692,1.000000,0.4588776003870343,0.920000000000,0.1000000000000000,0.50000000,0.2982456140350877,0.0,0.0,0.226244343891
HCP0390,0.1081081081081081,0.52801697,0.26921462,0.40469175,0.776859504132,0.0952380952380952,0.80000000,1.00000000,0.5639993623973859,0.854166666667,0.3076923076923077,0.800000,0.2726173197871311,0.937777777778,0.5000000000000000,0.62500000,0.5263157894736842,0.05555555555555555,0.0,0.968325791855
HCP0391,0.6756756756756757,0.75876700,0.65532689,0.73334089,0.991735537190,0.2380952380952381,0.36365000,0.50000000,0.5549533753088387,0.930555555556,0.4615384615384615,0.857143,0.45500725689404936,0.902222222222,0.3000000000000000,0.60000000,0.4181578947368421,0.05555555555555555,0.15,0.610859728507
HCP0392,0.1621621621621622,0.61362785,0.55004900,0.73334089,0.809917355372,0.5714285714285714,0.26000000,0E-8,0.739499481947876,0.972222222222,0.7692307692307692,0.833333,0.5302370585389453,0.995555555556,0.1000000000000000,1.00000000,0.16666666666666666,0.16666666666666666,0.1,0.873303167421
HCP0393,0.8918918918918919,0.69549482,0.45821084,0.55133726,0.983471074380,0.5000000000000000,0.31820000,0.66670000,0.5304056746632663,0.993055555556,0.2307692307692308,0.750000,0.4576681180454765,0.853333333333,0.5000000000000000,0.62500000,0.5473684210526316,0.3333333333333333,0.25,0.968325791855
HCP0394,0.7297297297297297,0.64557594,0.51420972,0.65797824,0.925619834711,0.4761904761904762,0.26190000,0.66670000,0.6223400015940066,0.972222222222,0.3076923076923077,0.666667,0.5766811804547654,0.991111111111,0.2000000000000000,0.50000000,0.2412280701754386,0.16666666666666666,0.15,0.420814479638
HCP0395,0.6756756756756757,0.54636216,0.20845583,0.30507706,0.892561983471,0.3333333333333333,0.23335000,0.50000000,0.14923886187933372,0.909722222222,0.3076923076923077,1.000000,0.38509917755200773,0.715555555556,0.6000000000000000,1.00000000,0.47368421052631576,0.0,0.4,1.000000000000
HCP0396,0.2702702702702703,0.55796830,0.34999300,0.50362647,0.768595041322,0.1904761904761905,0.22220000,0E-8,0.3240615286522675,0.993055555556,0.3846153846153846,1.000000,0.49032414126753754,0.791111111111,0.3000000000000000,0.75000000,0.5409649122807018,0.16666666666666666,0.3,0.710407239819
HCP0397,0.8108108108108108,0.50393111,0.18843623,0.29385766,0.991735537190,0.2380952380952381,0.22725000,1.00000000,0.4702717781142903,0.979166666667,0.6923076923076923,0.818182,0.5791001451378811,0.977777777778,0.7000000000000000,1.00000000,0.4060526315789474,0.2777777777777778,0.2,0.868778280543
HCP0398,0.6756756756756757,0.54636216,0.26809464,0.39233908,0.917355371901,0.4047619047619048,0.08335000,0.33330000,0.49517813023033397,0.923611111111,0.5384615384615385,1.000000,0.45863570391872277,0.871111111111,0.1000000000000000,0.33330000,0.47368421052631576,0.0,0.05,0.484162895928
HCP0399,0.9459459459459459,0.86309747,0.71230575,0.71441523,0.950413223140,0.7142857142857143,0.32260000,1.00000000,0.6019765681039292,0.972222222222,0.4615384615384615,0.857143,0.3202709240445089,0.800000000000,0.4000000000000000,1.00000000,0.3991228070175439,0.0,0.35,0.773755656109
HCP0400,0.5945945945945946,0.50829901,0.22273555,0.34485494,0.950413223140,0.2619047619047619,0.25000000,0E-8,0.33860683828803706,0.923611111111,0.3846153846153846,1.000000,0.5145137880986937,0.995555555556,0.2000000000000000,0.66670000,0.3157894736842105,0.0,0.0,1.000000000000
HCP0401,0.5675675675675676,0.49444652,0.29301414,0.46362194,0.983471074380,0.2142857142857143,0.25000000,0E-8,0.5152626125767116,0.930555555556,0.3846153846153846,0.833333,0.7218190614417029,0.782222222222,0.3000000000000000,1.00000000,0.5760526315789474,0.0,0.0,0.968325791855
HCP0402,0.6486486486486486,0.64270560,0.36525269,0.46894832,0.991735537190,0.2619047619047619,0.20835000,0E-8,0.48756674902367103,0.770833333333,0.5384615384615385,0.875000,0.5967585873246251,0.800000000000,0.3000000000000000,0.75000000,0.49412280701754385,0.2777777777777778,0.2,0.678733031674
HCP0403,0.2432432432432432,0.54037190,0.27089458,0.39993200,0.842975206612,0.3333333333333333,0.30000000,0E-8,0.5223957918227464,0.909722222222,0.7692307692307692,1.000000,0.7249637155297531,0.968888888889,0.3000000000000000,1.00000000,0.39184210526315794,0.16666666666666666,0.0,0.873303167421
HCP0404,0.7567567567567568,0.72956446,0.47599048,0.55043064,0.859504132231,0.1428571428571429,0.21430000,1.00000000,0.44448872240376186,0.958333333333,0.3076923076923077,1.000000,0.7600387034349299,0.720000000000,0.1000000000000000,0.25000000,0.2543859649122807,0.0,0.0,0.547511312217
HCP0405,0.4324324324324324,0.67702483,0.25787484,0.31731641,0.801652892562,0.0476190476190476,0.50000000,0.50000000,0.48067267075795006,0.944444444444,0.4615384615384615,1.000000,0.7339138848572812,0.960000000000,0.3000000000000000,1.00000000,0.35675438596491227,0.2222222222222222,0.15,0.579185520362
HCP0406,0.4594594594594595,0.78397604,0.28713426,0.31266999,0.991735537190,0.0714285714285714,0.62500000,0E-8,0.3427911054435323,0.812500000000,0.5384615384615385,1.000000,0.6865021770682148,0.946666666667,0.1000000000000000,0.33330000,0.3333333333333333,0.0,0.15,0.805429864253
HCP0407,0.1621621621621622,0.21252964,0.04997900,0.14165911,0.785123966942,0.3095238095238095,0.03570000,0E-8,0.14266358492069817,1.000000000000,0.2307692307692308,1.000000,0.7418964683115626,0.995555555556,0.2000000000000000,0.50000000,0.40789473684210525,0.16666666666666666,0.25,0.936651583710
HCP0408,0.1621621621621622,0.74741046,0.69998600,0.79329102,1.000000000000,0.5952380952380952,0.46155000,0.75000000,0.5131107037538853,0.930555555556,0.5384615384615385,1.000000,0.36865021770682144,0.835555555556,0.4000000000000000,1.00000000,0.5372807017543859,0.2222222222222222,0.25,0.904977375566
HCP0409,0.1621621621621622,0.97029827,0.60002800,0.54397099,0.991735537190,0.2857142857142857,0.23075000,0.50000000,0.4656093089981668,0.847222222222,0.6153846153846154,0.800000,0.4733913884857281,0.991111111111,0.3000000000000000,0.75000000,0.3625438596491228,0.1111111111111111,0.1,0.610859728507
HCP0410,0.6486486486486486,0.12729315,0.03037939,0.11332729,0.851239669421,0.1666666666666667,0.18750000,1.00000000,0.42982386227783537,0.569444444444,0.6153846153846154,1.000000,0.6149008224479923,0.968888888889,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0411,0.2432432432432432,0.74166979,0.45163097,0.51507253,0.925619834711,0.4761904761904762,0.40475000,0E-8,0.6475651550171356,1.000000000000,0.5384615384615385,1.000000,0.579583938074504,0.791111111111,0.4000000000000000,0.57140000,0.46271929824561403,0.3888888888888889,0.25,0.968325791855
HCP0412,0.7837837837837838,0.46773992,0.27453451,0.45330916,0.991735537190,0.4047619047619048,0.19445000,0E-8,0.7819797561170002,0.979166666667,0.3076923076923077,1.000000,0.3004354136429608,0.715555555556,0.4000000000000000,0.80000000,0.45614035087719296,0.2222222222222222,0.05,0.968325791855
HCP0413,0.5675675675675676,0.63958567,0.45583088,0.58760199,0.867768595041,0.4047619047619048,0.22220000,1.00000000,0.3998963895751973,1.000000000000,0.6153846153846154,1.000000,0.5302370585389453,0.955555555556,0.4000000000000000,0.80000000,0.5,0.16666666666666666,0.1,1.000000000000
HCP0414,0.4864864864864865,0.44877075,0.24499510,0.41749773,0.909090909091,0.4047619047619048,0.27780000,0.50000000,0.565792619749741,0.881944444444,0.6153846153846154,0.888889,0.3144654088050314,0.760000000000,0.3000000000000000,0.60000000,0.520438596491228,0.0,0.25,0.968325791855
HCP0415,0.3783783783783784,0.75726944,0.34999300,0.39233908,0.991735537190,0.4523809523809524,0.40000000,1.00000000,0.41671315852394997,1.000000000000,0.6153846153846154,1.000000,0.6693275278180938,0.964444444444,0.2000000000000000,0.66670000,0.3201754385964912,0.0,0.2,1.000000000000
HCP0416,0.4324324324324324,0.25009360,0.11045779,0.28331822,0.694214876033,0.0714285714285714,0.25000000,0E-8,0.08416354507053475,0.527777777778,0.3076923076923077,0.666667,0.5684567005321722,0.986666666667,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0417,0.0270270270270270,0.66991139,0.36525269,0.45330916,0.859504132231,0.0952380952380952,0.40000000,1.00000000,0.47804255997449585,0.937500000000,0.3846153846153846,1.000000,0.5193517174649249,0.688888888889,0.4000000000000000,0.80000000,0.5701754385964912,0.0,0.0,0.936651583710
HCP0418,0.0810810810810811,0.60476725,0.55998880,0.75555304,0.917355371901,0.1904761904761905,0.33335000,0.50000000,0.44823463776201483,0.638888888889,0.2307692307692308,0.600000,0.9354136429608128,0.791111111111,0.6000000000000000,0.85710000,0.5116666666666666,0.16666666666666666,0.2,0.936651583710
HCP0419,0.6216216216216216,0.54935729,0.31107378,0.45330916,0.925619834711,0.6428571428571429,0.19645000,0.20000000,0.31115007571531045,0.979166666667,0.6153846153846154,1.000000,0.6240928882438317,0.951111111111,0.3000000000000000,0.42860000,0.47078947368421054,0.16666666666666666,0.05,0.936651583710
HCP0420,0.6216216216216216,0.79895170,0.74660507,0.79997733,0.867768595041,0.5238095238095238,0.23915000,1.00000000,0.48234637762014826,0.923611111111,0.7692307692307692,0.909091,0.5418480890179003,0.982222222222,0.4000000000000000,1.00000000,0.5328947368421053,0.5,0.1,0.904977375566
HCP0421,0.7837837837837838,0.66354674,0.54906902,0.68687670,1.000000000000,0.7380952380952381,0.23440000,0.33330000,0.7224037618554238,0.958333333333,0.6153846153846154,0.727273,0.5043541364296081,0.635555555556,0.3000000000000000,0.75000000,0.47078947368421054,0.1111111111111111,0.2,1.000000000000
HCP0422,0.3783783783783784,0.82665668,0.50552989,0.52617860,0.991735537190,0.5714285714285714,0.32000000,0.66670000,0.6083525942456365,1.000000000000,0.2307692307692308,1.000000,0.7498790517658441,0.622222222222,0.5000000000000000,1.00000000,0.4157894736842105,0.3333333333333333,0.55,0.936651583710
HCP0423,0.5945945945945946,0.42318732,0.28629427,0.50997280,0.909090909091,0.3333333333333333,0.20000000,0E-8,0.6095879493105922,0.840277777778,0.2307692307692308,0.600000,0.4129172714078374,0.866666666667,0.2000000000000000,0.66670000,0.6622807017543859,0.1111111111111111,0.1,0.968325791855
HCP0424,0.7297297297297297,0.51815799,0.34285314,0.52300544,0.892561983471,0.2380952380952381,0.36365000,0E-8,0.30190483780983507,0.909722222222,0.3076923076923077,1.000000,0.6451378809869376,0.760000000000,0.2000000000000000,0.50000000,0.5833333333333334,0.0,0.25,0.321266968326
HCP0425,0.6756756756756757,0.49319855,0.44673107,0.70829556,0.892561983471,0.5000000000000000,0.13635000,0.40000000,0.44676018171674503,0.993055555556,0.4615384615384615,0.857143,0.5208030962747944,0.911111111111,0.1000000000000000,0.20000000,0.4298245614035088,0.0,0.0,0.615384615385
HCP0426,0.5135135135135135,0.76912517,0.64874703,0.71770172,0.942148760331,0.3095238095238095,0.35715000,0.66670000,0.5608910496533036,0.951388888889,0.3846153846153846,0.833333,0.459603289791969,0.866666666667,0.2000000000000000,0.66670000,0.41228070175438597,0.1111111111111111,0.0,0.416289592760
HCP0427,0.4054054054054054,0.69923874,0.49195016,0.58930190,0.975206611570,0.1428571428571429,0.35715000,0E-8,0.4480752371084722,0.805555555556,0.3846153846153846,1.000000,0.4709724238026124,0.862222222222,0.2000000000000000,0.66670000,0.4342105263157895,0.0,0.0,1.000000000000
HCP0428,0.4594594594594595,0.46399601,0.07181856,0.11933364,0.735537190083,0.1904761904761905,0.16665000,0E-8,0.2985574240854388,0.986111111111,0.6923076923076923,1.000000,0.5188679245283019,1.000000000000,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0429,0.4864864864864865,0.51116935,0.13999720,0.21588849,1.000000000000,0.3809523809523810,0.35295000,0.16670000,0.46568900932493823,0.993055555556,0.1538461538461538,0.666667,0.26608611514271885,0.906666666667,0.1000000000000000,0.50000000,0.6052631578947368,0.0,0.0,0.642533936652
HCP0430,0.3513513513513514,0.53350805,0.23995520,0.35788758,0.925619834711,0.5000000000000000,0.29545000,0.66670000,0.5131107037538853,0.965277777778,0.3076923076923077,1.000000,0.5544267053701016,0.955555555556,0.3000000000000000,0.75000000,0.3479824561403509,0.16666666666666666,0.1,0.710407239819
HCP0431,0.2702702702702703,0.55796830,0.26249475,0.37771985,0.702479338843,0.3095238095238095,0.10715000,0.50000000,0.44130070933290827,0.770833333333,0.4615384615384615,1.000000,0.5241896468311562,0.853333333333,0.5000000000000000,0.62500000,0.41228070175438597,0.0,0.3,0.805429864253
HCP0432,0.3243243243243243,0.62673156,0.32941341,0.43177697,0.958677685950,0.4523809523809524,0.22500000,0.57140000,0.5642783135410856,1.000000000000,0.6923076923076923,1.000000,0.6020803096274794,0.960000000000,0.3000000000000000,0.75000000,0.45614035087719296,0.1111111111111111,0.3,1.000000000000
HCP0433,0.5135135135135135,0.49519531,0.20481590,0.32377607,0.975206611570,0.3571428571428571,0.40625000,0.16670000,0.6577667968438671,0.979166666667,0.5384615384615385,0.700000,0.492743105950653,0.920000000000,0E-16,0E-8,0.0,0.0,0.0,0E-12
HCP0434,0.4054054054054054,0.36191189,0.22707546,0.45330916,0.950413223140,0.2619047619047619,0.54165000,0E-8,0.1784888818044154,0.965277777778,0.6923076923076923,1.000000,0.7607643928398645,0.902222222222,0.5000000000000000,0.83330000,0.5035087719298246,0.05555555555555555,0.3,0.968325791855
HCP0435,0.2432432432432432,0.21827031,0.04521910,0.12590662,1.000000000000,0.3333333333333333,0.20000000,0.33330000,0.3339443691719136,0.951388888889,0.7692307692307692,1.000000,0.3645379777455248,0.960000000000,0.5000000000000000,0.83330000,0.37719298245614036,0.16666666666666666,0.35,0.547511312217
